046,銘傳大學,財務金融學系D組(台北校區),財務金融學系丁組(台北校區),
046,銘傳大學,"廣播電視學系廣播電視電影組(台北校
區)",廣播電視學系(台北校區),
046,銘傳大學,"廣播電視學系智慧科技影音製作組(台
北校區)",--,
046,銘傳大學,"商業設計學系視覺傳達與品牌創新組
(桃園校區)",商業設計學系(桃園校區),
046,銘傳大學,商業設計學系AI應用與智慧設計組(桃園校區),--,
046,銘傳大學,智慧醫療與永續管理學系(桃園校區),醫療資訊與管理學系(桃園校區),
046,銘傳大學,"生物科技學系智慧應用生技組(桃園校
區)",生物科技學系生物醫學組(桃園校區),
046,銘傳大學,"生物醫學工程學系生醫光電組(桃園校
區)","生物醫學工程學系專利醫材法規組(桃園
校區)",
046,銘傳大學,"數位媒體設計學系影視特效與AI創意
組(桃園校區)","數位媒體設計學系影視創意組(桃園校
區)",
046,銘傳大學,"國際事務與外交學士學位學程(全英語
授課．台北校區)","國際事務與外交學士學位學程(全英語授
課．桃園校區)",
046,銘傳大學,"商品設計學系產品互動設計組(桃園校
區)","商品設計學系產品行銷企劃組(桃園校
區)",
047,世新大學,資訊管理學系智慧商務暨數據傳播組,資訊管理學系資訊管理組,
050,實踐大學,觀光管理學系文化與自然旅遊經營組 (高雄校區),觀光管理學系自然旅遊與運動觀光組(高雄校區),
051,長榮大學,社會工作學系(A組),社會工作學系,
051,長榮大學,社會工作學系(B組),--,
051,長榮大學,會計資訊學系(社會組),會計資訊學系,
051,長榮大學,會計資訊學系(自然組),--,
058,國立暨南國際大學,教育學院學士班教育科技與資訊組,教育學院學士班教育科技與數位學習組,
059,南華大學,資訊管理學系,資訊管理學系大數據分析組,
059,南華大學,--,資訊管理學系人工智慧組,
059,南華大學,社會工作學系,應用社會學系社會工作組,
059,南華大學,--,應用社會學系社會學組,
059,南華大學,旅遊管理學系,旅遊管理學系AI智慧觀光暨餐旅組,
063,國立臺南藝術大學,藝術史與文化資產學系,藝術史學系,
079,真理大學,音樂應用學系,音樂應用學系-音樂表演與創作組,
079,真理大學,--,音樂應用學系-藝術行政與經紀組,
079,真理大學,法律學系,法律學系法律應用實務組,
079,真理大學,--,法律學系財經科技法律組,
108,慈濟大學,外語暨新興科技應用學系,外國語文學系,
108,慈濟大學,資訊工程學系,醫學資訊學系,
109,臺北醫學大學,醫學系,醫學系(自費),
109,臺北醫學大學,--,醫學系(公費),
130,佛光大學,社會工作學系(兒少家庭社工組),社會學暨社會工作學系,
130,佛光大學,社會工作學系(醫務心衛社工組),--,
130,佛光大學,資訊應用學系(資訊系統開發組),資訊應用學系(資訊系統與AI應用組),
130,佛光大學,--,資訊應用學系(虛擬製作與互動科技組),
134,亞洲大學,經營管理學系,經營管理學系(休閒遊憩管理組),
134,亞洲大學,--,經營管理學系(行銷與企業管理組),
134,亞洲大學,數位媒體設計學系,數位媒體設計學系(視覺傳達組),
134,亞洲大學,--,數位媒體設計學系(動漫遊戲組),
134,亞洲大學,"社會工作學系(家庭與司法保護社工
組)",社會工作學系(兒少與家庭社工組),
151,國立聯合大學,光電工程學系A組(光電半導體組),光電工程學系,
151,國立聯合大學,光電工程學系B組(智慧光電應用組),--,
